iteration,best_heuristic,avg_simulation
219,76.259186,76.07831
220,76.259186,76.15613
221,76.259186,76.15982
222,76.259186,76.1211
223,76.259186,75.98002
224,76.259186,76.149345
225,76.36336,75.98672
226,76.36336,76.04478
227,76.36336,75.98908
228,76.36336,76.268745
229,76.36336,76.181335
230,76.36336,76.32424
231,76.36336,76.08577
232,76.36336,76.17166
233,76.36336,76.10753
234,76.272514,76.06103
235,76.272514,76.096146
236,76.272514,75.91434
237,76.272514,76.020256
238,76.272514,76.20528
239,76.272514,75.911156
240,76.272514,75.7057
241,76.376686,75.92525
242,76.376686,76.08292
243,76.376686,76.1722
244,76.376686,75.98602
245,76.54802,76.239586
246,76.376686,76.2296
247,76.45469,76.24149
248,76.54802,76.30505
249,76.376686,75.991264
250,76.376686,76.22703
251,76.54802,76.406845
252,76.54802,76.34447
253,76.54802,76.197945
254,76.54802,76.35996
255,76.44385,76.23261
256,76.44385,76.16481
257,76.54802,76.395515
258,76.54802,76.13434
259,76.54802,76.16155
260,76.54802,76.374
261,76.54802,76.45871
262,76.54802,76.433235
263,76.54802,76.32996
264,76.54802,76.15181
265,76.54802,76.37359
266,76.54802,76.45312
267,76.54802,76.4007
268,76.54802,76.40571
269,76.54802,76.39695
270,76.54802,76.38013
271,76.54802,76.40284
272,76.54802,76.40552
273,76.54802,76.37609
274,76.54802,76.2765
275,76.54802,76.425964
276,76.54802,76.10778
277,76.54802,76.33704
278,76.54802,76.387596
279,76.54802,76.402084
280,76.54802,76.33315
281,76.54802,76.365845
282,76.54802,76.35287
283,76.54802,76.34243
284,76.54802,76.37341
285,76.54802,76.497314
286,76.54802,76.450005
287,76.54802,76.17615
288,76.54802,76.377075
289,76.54802,76.388794
290,76.55434,76.205505
291,76.55434,76.32315
292,76.55434,76.366936
293,76.55434,76.37259
294,76.55434,76.417465
295,76.55434,76.39398
296,76.55434,76.46966
297,76.55434,76.15155
298,76.55434,76.409515
299,76.55434,76.30905
