iteration,best_heuristic,avg_simulation
122,75.49489,75.37716
123,75.39685,75.26857
124,75.49489,75.217445
125,75.49489,75.14134
126,75.49489,75.298454
127,75.60895,75.42146
128,75.60895,75.46452
129,75.52413,75.21875
130,75.42609,75.0771
131,75.42609,75.31268
132,75.32805,75.23131
133,75.42609,75.313484
134,75.59606,75.34916
135,75.62402,75.31916
136,75.59614,75.455414
137,75.525986,75.44329
138,75.59614,75.22612
139,75.62402,75.49641
140,75.62402,75.48064
141,75.62402,75.50186
142,75.62402,75.4793
143,75.525986,75.40766
144,75.525986,75.35901
145,75.62402,75.48757
146,75.62402,75.2437
147,75.62402,75.4347
148,75.72207,75.63012
149,75.62402,75.38707
150,75.525986,75.45154
151,75.72598,75.41143
152,75.72598,75.482605
153,75.82403,75.137726
154,75.627945,75.42922
155,75.72598,75.54658
156,75.72598,75.44915
157,75.77682,75.5696
158,75.87297,75.53479
159,75.969124,75.786575
160,75.87297,75.730064
161,75.87297,75.333534
162,75.77682,75.50518
163,75.77682,75.46284
164,75.77682,75.44817
165,75.87297,75.75852
166,75.87297,75.63881
167,75.87297,75.84213
168,75.87297,75.792114
169,75.77682,75.35712
170,75.77682,75.63661
171,75.77682,75.50996
172,75.97682,75.64299
173,75.97682,75.43702
174,75.97682,75.86572
175,75.97682,75.71065
176,76.072975,75.6753
177,76.16913,75.81663
178,76.072975,75.73204
179,76.072975,75.575806
180,75.97682,75.60815
181,75.88066,75.79579
182,75.88066,75.73513
183,75.88066,75.74625
184,75.88066,75.79094
185,75.88066,75.72305
186,75.688354,75.56471
187,75.688354,75.53464
188,75.78451,75.593346
189,75.688354,75.5837
190,75.688354,75.56658
191,75.78451,75.46652
192,75.78451,75.61228
193,75.97682,75.71002
194,75.97682,75.81072
195,76.057144,75.717155
196,76.14376,75.98255
197,76.13173,75.992805
198,76.13173,75.93139
199,76.14376,76.01645
201,76.13173,75.89656
202,76.13173,76.04506
203,76.13173,76.013954
204,76.13173,75.889725
205,76.13173,76.00842
206,76.13173,75.89416
207,76.17443,76.05796
208,75.982124,75.77863
209,76.13173,75.9213
210,76.13173,75.82005
211,76.035576,75.86037
212,76.035576,75.78929
213,76.035576,75.660065
214,76.13173,75.98173
215,76.13173,75.72565
216,76.13173,75.90689
217,76.13173,75.774864
218,76.13173,75.83229
219,76.13173,75.96973
220,76.13173,76.03155
221,76.13173,75.920105
222,76.035576,75.8915
223,76.13173,75.91041
224,76.13173,76.014435
225,76.13173,75.7898
226,76.14403,76.00019
227,76.047874,75.815254
228,76.047874,75.93796
229,75.85557,75.11059
230,75.85557,75.67144
231,75.85557,75.7335
232,75.8676,75.62402
233,75.85557,75.650505
234,76.05991,75.94487
235,76.05991,75.958855
236,76.304955,75.92126
237,76.304955,75.85434
238,76.304955,75.97393
239,76.304955,76.09409
240,76.2088,75.711464
241,76.292656,75.910995
242,76.292656,75.756714
243,76.304955,76.09201
244,76.299194,76.09852
245,76.299194,76.186165
246,76.299194,75.96837
247,76.40111,76.28151
248,76.40111,76.30181
249,76.40111,76.27025
250,76.40111,76.24017
251,76.40111,76.14004
252,76.40111,76.22605
253,76.40111,76.06616
254,76.40111,76.27406
255,76.40111,76.25263
256,76.40111,76.26029
257,76.40111,76.03456
258,76.40765,76.14094
259,76.40111,76.3072
260,76.304955,76.195045
261,76.304955,75.85802
262,76.31149,76.19474
263,76.31149,76.203354
264,76.40765,76.05642
265,76.40111,76.234985
266,76.31149,75.91614
267,76.304955,75.79432
268,76.2088,76.024086
269,76.2088,76.12456
270,76.31149,76.007065
271,76.31149,76.10925
272,76.31149,76.12239
273,76.5115,75.97553
274,76.5115,76.00708
275,76.5115,76.3398
276,76.5115,75.74088
277,76.5115,76.01492
278,76.4992,76.3284
279,76.4992,76.312065
280,76.4992,76.19951
281,76.403046,76.0271
282,76.30689,75.8382
283,76.30689,76.23927
284,76.403046,76.26239
285,76.403046,76.243385
286,76.50785,76.296455
287,76.403046,75.64643
288,76.30689,76.009544
289,76.403046,76.02973
290,76.57373,76.20769
291,76.59535,76.40427
292,76.4992,76.36822
293,76.5115,76.31585
294,76.5115,76.132904
295,76.5115,76.40797
296,76.60765,76.43052
297,76.60765,76.30435
298,76.60765,76.335976
299,76.5115,76.13713
